ID,Population_Density,Age,Income,Home_Price,Rental_Price,GDP_Per_Capita,Unemployment_Rate,Commute_Time,Internet_Speed,Crime_Rate,Community_Satisfaction
912,6051,28,88499.3507,274296.9847,2650.615975,52198.75472,5.388238677,39.56547929,8.011458749,5.388713904,11.03955458
913,5568,62,33638.52024,134725.7895,1792.314345,26233.58165,11.67276277,30.08638438,7.609563166,-1.299965961,6.829461146
914,8107,42,33247.43581,331948.8163,2761.166813,62019.27851,12.16002454,45.03874368,57.12821867,1.808433897,8.178039265
915,9164,50,90277.87687,389717.2398,3301.243939,62755.12215,7.443512858,30.85296915,29.81104813,3.157536555,7.404685308
916,9544,77,85146.91878,64393.18879,3086.840223,25492.38998,3.409261376,25.69287524,17.64466906,5.607943136,7.873658201
917,6513,55,24806.26839,262623.8945,2118.880996,48640.49895,10.91347719,30.17990261,43.15817843,1.168056285,0.398491839
918,7041,58,48532.4958,405029.4274,4823.904855,28134.22775,3.460213706,21.39135166,96.87847131,8.880489614,8.033748822
919,9606,25,93727.92303,339810.7267,3934.15717,70168.33109,2.377903561,39.52603641,14.20822641,2.015666878,8.359048664
920,4920,28,54188.68121,362308.9837,3867.139417,41215.12448,10.43591802,10.90320667,30.62630031,3.143592515,3.580502106
921,2998,39,30066.25558,196655.9617,2138.484576,57620.13529,7.24678298,55.72738821,36.50449219,2.139208102,0.78602794
922,7646,68,90881.89715,258665.84,3084.012751,65802.94151,6.309730164,39.69615223,46.86999697,7.263750744,-0.671303232
923,177,41,31174.18997,324940.5949,2155.278582,38001.47456,9.88275402,56.66915658,36.35574051,1.448733068,7.263664279
924,7677,58,30890.04293,123911.9738,747.5290961,64519.31866,15.39071254,51.65870413,83.84593281,9.074708653,7.668947702
925,4327,34,33440.61676,196683.3901,195.1307089,24376.28913,16.26030943,51.51841448,64.90117318,5.307535899,3.97205194
926,700,29,20529.97691,345168.9352,646.0447653,54711.05588,6.344060769,62.37805274,59.52409322,9.794237676,9.436465031
927,1165,74,89803.96546,456783.6073,1333.744361,18831.54846,5.296832285,32.60511118,20.51871728,1.050024596,8.378841003
928,2236,63,42064.16487,222547.2421,924.1325666,28790.60965,5.873566962,9.641646779,56.03855245,4.458342157,8.222634811
929,9610,49,34143.88619,64937.33151,1066.949762,79418.93738,6.100330183,58.33957614,80.34647247,6.892623029,1.988054807
930,7043,32,43473.29387,100688.5302,2159.465225,55898.72196,8.180597911,50.04726239,21.79147572,6.349460927,2.037885386
931,7904,33,61364.18202,311537.6468,3058.962946,28758.53362,8.281570461,45.06339422,38.30691282,4.913905545,2.136466348
932,6665,71,57911.10242,334122.8704,594.7627219,36510.02728,8.732329754,50.81132358,18.28098168,8.023728728,2.176767399
933,6084,39,44123.52736,389159.5698,3287.875525,44825.04474,6.937453461,42.0673764,105.8733124,2.210402586,8.635705422
934,5242,45,35510.79598,187133.2244,3413.704506,49139.12761,4.276008447,8.13273292,0.474807718,7.201930377,8.973530455
935,4770,37,40088.39673,337101.9517,1480.972217,65268.69091,7.579763773,42.58428303,93.11763502,2.972888047,3.247838617
936,2290,50,69068.84441,145196.657,1858.703309,78800.95312,6.558224037,15.44958662,42.98646719,2.107913351,10.08672975
937,9284,27,49130.34617,347727.5193,1113.449126,34303.18077,7.963883487,25.5646328,58.44610433,5.589846166,3.335958048
938,2812,57,67600.61356,140816.3933,4938.022875,36653.87507,10.58326665,39.20417813,47.93523203,8.852641417,2.772636762
939,2292,49,55374.76403,334119.3311,4915.409923,83134.57769,9.404345286,24.99206264,16.41403974,11.18217142,5.29675095
940,1348,67,37643.09681,262015.6804,4597.027202,72253.12717,7.403195321,13.17297981,32.30564389,3.812591982,0.98320896
941,4133,77,37252.80718,480289.57,4547.649748,66736.38711,9.5824917,54.67150047,19.48473008,9.837844097,1.454508538
942,2097,50,83848.37713,99990.94467,5715.98752,61407.11233,6.354539565,52.22302755,21.02889322,4.778101519,7.340264622
943,3787,19,74750.19067,314904.3377,3038.128775,55130.39781,2.009018441,49.29169908,109.3637034,9.024340652,13.82584178
944,4118,50,44103.49172,491852.5794,4916.255035,40182.268,11.0930833,32.79380597,22.9337914,1.62648437,3.317701038
945,2070,50,71363.88309,437225.3412,2571.944804,36143.29901,4.310677678,64.48981588,40.95357612,6.087733264,2.49937808
946,8489,58,99315.11367,215048.2351,3938.102771,24231.30239,9.176499626,16.65938881,33.10722385,-1.739268032,0.453608511
947,5865,30,56900.15441,122058.2047,1580.721318,42244.50474,10.37478531,44.41465532,17.35540202,3.208134417,6.375446235
948,1302,47,15617.55333,407094.1922,4206.13303,45611.02368,12.83165391,14.82578819,53.66395157,4.47652886,4.484326774
949,8235,50,19517.49853,395600.7942,1177.090759,57817.16512,13.14270311,34.08866436,64.22967031,8.444174295,9.084738164
950,5667,30,93003.41846,391106.4948,2053.449583,43298.08846,4.15799252,40.46043721,33.101407,6.930346262,6.45337414
951,7767,69,87001.39478,188826.8732,277.6165629,51260.2593,13.32464393,50.07972116,42.09037519,10.05729322,4.50918577
952,5842,43,66699.48776,152136.4432,2590.758186,42467.66224,11.81666704,15.55915153,7.829072177,8.981004231,5.99008962
953,5888,39,62324.23647,387292.3592,2415.251068,29361.24297,10.34068524,20.40000899,80.96200231,1.273753997,5.152698941
954,5508,56,56341.55723,396973.9381,2628.341692,84404.8594,2.422370704,37.54651125,34.89185458,2.426088296,7.828686851
955,8769,19,38623.18806,223586.1318,2493.655703,31960.75872,12.29030464,35.52140416,27.10536994,5.946558572,6.723866376
956,9546,55,89990.6667,274502.6858,3504.58879,60775.32643,4.216841539,46.96661164,87.0520259,9.060483263,3.216642392
957,1022,56,74706.27305,75854.17016,2184.809736,15034.48292,11.97137345,23.28040195,10.05112669,9.86432648,7.021676013
958,519,43,26316.37321,88614.55196,2016.841345,67417.26203,3.125079283,37.26562138,27.01482745,8.924673699,4.874820707
959,2304,63,23686.27668,83831.07724,2079.272125,14344.41159,11.40304889,30.96796188,32.49027007,6.510893995,5.967628403
960,1220,75,30356.16971,505323.8596,1089.833424,14945.6534,7.517558002,25.76919209,71.10334079,9.81016115,0.269662869
961,1050,67,45523.33098,360660.6579,1498.532111,24171.21429,4.540603372,33.65205762,84.37921264,1.803753225,0.856644561
962,2436,32,67220.37521,509050.3826,2601.766577,30207.22663,3.831021992,48.78350979,86.64861497,4.071637793,9.885931059
963,5473,51,91078.60996,114812.9062,1760.735503,32128.70323,8.103269483,19.46384478,60.43724891,7.453414604,-0.783047851
964,2343,59,52302.57165,378203.3214,3185.057282,26820.15535,4.627121842,10.63631341,68.7467295,8.614610051,7.296502766
965,2745,72,98049.54233,85538.0782,4556.065207,73004.80043,9.319651877,37.71485589,39.389407,8.740147905,2.728002105
966,4712,61,26938.39342,128123.7671,2481.198372,31199.77093,10.09898083,18.76627231,45.79865191,2.863733378,0.308429524
967,1965,66,52132.97195,498958.9543,332.9636321,57944.64881,12.27877003,17.65694624,85.20420268,7.322324665,0.699138063
968,6128,57,100408.7024,417827.4802,4509.747806,47807.93528,11.63406247,29.30756476,5.965276024,10.24082271,0.819092736
969,7426,28,54040.13101,314293.3738,899.6817346,82845.5655,2.691311218,16.39719232,36.97261408,7.097665564,5.66642327
970,6471,78,26939.97778,253670.1038,1432.723288,52775.42199,6.110366865,4.561219745,68.58206142,4.406815916,8.781610435
971,6459,20,33402.40202,454142.4714,4651.601791,64995.75233,6.274038127,52.60965917,63.30366829,6.316650446,7.057692578
972,7963,76,93073.11161,429266.4921,1049.68322,24308.74643,14.87097848,35.14703617,5.40235094,5.657248134,1.986057006
973,3328,23,23804.5327,315992.7091,551.5850483,79928.49559,13.54201472,44.7333026,2.582129022,6.441938306,6.200890509
974,3819,26,103418.2834,270250.2634,2588.628981,76370.33959,6.224724993,37.40224751,44.18613394,6.333141476,9.705599016
975,2471,23,22317.13314,468742.3442,4111.600153,61325.21796,4.72202867,48.4421805,71.35800967,8.389846393,1.76929727
976,2991,26,31187.29573,207875.4249,4136.054272,53040.30343,15.15373694,48.7685227,60.71679857,2.150495857,7.962982178
977,3856,56,28677.81398,81320.60888,3359.753632,38851.47435,12.52846603,53.98080809,50.86867321,2.67032674,6.032923969
978,4325,48,80725.56045,323752.1617,1666.764386,50938.98734,12.19992814,32.03358122,97.74023545,6.168426626,0.259404354
979,194,49,60396.84985,100834.2512,2219.571303,72131.10121,12.20004781,34.66192875,25.9529358,2.79414466,3.551314055
980,2774,58,40560.51636,438106.3495,1925.740446,63622.4798,9.091852906,39.41491445,67.57045419,9.06909965,0.649686921
981,6998,67,37858.77989,394706.3727,2286.371301,76896.50398,6.141754671,42.10631712,44.31690782,3.345814838,3.863104895
982,893,29,85445.53516,320336.871,2570.692705,42563.95987,7.701071389,33.68339824,10.56879857,6.544508608,4.607584876
983,2216,25,61383.87773,288709.9377,4149.213228,37134.61112,8.599039377,49.90449923,14.33847928,10.06398366,10.14065435
984,5879,25,33520.92398,376130.4211,3896.396809,41862.77247,7.616506932,39.93388224,88.99448341,0.610015324,2.487461834
985,6266,67,76647.46133,161576.7058,3975.992952,24430.17318,10.70423638,33.56976828,86.31636859,8.889208701,-0.305712823
986,914,45,27462.54337,251093.663,3065.608923,47917.22969,6.174369641,19.95143609,24.72381933,6.596369666,8.687871133
987,445,79,31090.78687,280174.0946,2610.2481,39203.32015,5.936499791,30.20432496,86.3521024,0.534011967,9.509916864
988,8654,37,88344.71576,469939.0119,1458.715145,50149.93703,5.542084585,10.19841911,48.26872388,9.014842827,8.094024574
989,2543,79,84323.17796,184481.1305,2736.527088,32243.73559,4.742162781,30.15211035,50.99069059,0.831808099,2.419736511
990,7883,64,79106.5529,111352.3372,4424.149503,54690.39177,7.347248943,32.41929471,19.44876232,7.713235017,6.67097101
991,1084,76,39987.38048,358279.5099,2865.157461,30197.06496,13.37883719,23.99506281,83.86058722,0.84272663,5.035894388
992,7890,24,53841.63525,212786.4375,1810.619049,54563.76109,13.05846439,60.45519439,9.504673559,-0.462539917,3.833630937
993,9931,28,71916.53175,131569.6674,2169.597407,16488.28614,5.516033002,22.43232621,67.12452876,7.83702965,3.475236804
994,927,37,71665.77052,263223.6383,3878.119222,52472.32505,7.937731325,24.02237368,61.24510705,7.510481331,4.163833627
995,3631,33,72242.83036,429194.74,4225.676375,19540.04944,2.08330963,16.22898089,6.640597525,0.802833742,6.807807621
996,7247,21,18022.55556,356190.9026,2587.256701,50707.00448,10.09183324,40.63866415,42.08903156,6.110115211,11.78655203
997,4551,23,48242.83481,369652.0183,4887.416816,17574.5238,7.376044763,16.3423307,23.74778214,10.19253839,2.598525466
998,3976,75,17201.19046,355466.9878,1971.688618,71820.72385,8.192591326,41.40632306,84.57129194,8.395514779,1.862371388
999,6059,39,85212.45951,371770.2939,2677.363425,36282.89181,15.14710539,8.367529778,46.9807259,3.648955226,1.60490625
1000,226,43,39142.1649,220465.6934,2273.115548,64583.08396,8.476061126,40.45193053,36.20867016,8.777670408,14.38068824
